Version, File, Buggy
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java, Yes
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java, No
1, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java, Yes
1, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java, Yes
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java, No
1, hedwig-client/src/main/cpp/lib/subscriberimpl.h, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java, No
1, hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java, Yes
1, doc/bookkeeperStarted.textile, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java, No
1, hedwig-client/src/main/cpp/test/publishtest.cpp, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java, No
1, hedwig-client/src/main/cpp/lib/eventdispatcher.h, No
1, hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java, Yes
1, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java, No
1, bookkeeper-server/conf/bk_server.conf, Yes
1, hedwig-client/src/main/cpp/configure.ac, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java, Yes
1, LICENSE.txt, No
1, hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java, Yes
1, scripts/analyze.py, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java, No
1, hedwig-client/src/main/cpp/lib/util.h, Yes
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java, No
1, hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java, Yes
1, doc/bookkeeperConfigParams.textile, No
1, doc/user.txt, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java, Yes
1, doc/build.txt, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java, No
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java, No
1, hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java, Yes
1, hedwig-client/src/main/cpp/test/servercontrol.cpp, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java, Yes
1, src/assemble/bin.xml, No
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java, No
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java, No
1, hedwig-client/src/main/cpp/lib/data.cpp, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java, Yes
1, hedwig-client/src/main/cpp/lib/data.h, Yes
1, doc/hedwigUser.textile, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java, Yes
1, hedwig-client/src/main/cpp/README, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java, No
1, hedwig-client/src/main/cpp/lib/publisherimpl.cpp, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java, Yes
1, doc/dev.txt, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java, Yes
1, hedwig-client/src/main/cpp/inc/hedwig/publish.h, No
1, hedwig-client/src/main/cpp/m4/ax_boost_thread.m4, No
1, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java, Yes
1, hedwig-client/src/main/cpp/test/util.h, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java, Yes
1, hedwig-client/src/main/cpp/scripts/server-control.sh, Yes
1, hedwig-client/src/main/cpp/c-doc.Doxyfile, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java, No
1, hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java, No
1, src/assemble/src.xml, No
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java, No
1, hedwig-client/src/main/cpp/test/test.sh, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java, No
1, KEYS, No
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java, Yes
1, hedwig-server/conf/hwenv.sh, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java, Yes
1, hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java, No
1, bookkeeper-server/conf/bkenv.sh, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java, No
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java, No
1, hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java, Yes
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/CloseTest.java, No
1, hedwig-client/src/main/cpp/scripts/log4cxx.conf, No
1, hedwig-client/src/main/cpp/lib/publisherimpl.h, No
1, CHANGES.txt, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java, No
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/ServerControlDaemon.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java, Yes
1, scripts/quote, Yes
1, doc/bookkeeperConfig.textile, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java, No
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java, No
1, bookkeeper-server/README.txt, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java, No
1, hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java, Yes
1, hedwig-protocol/pom.xml, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java, Yes
1, bookkeeper-server/lib/README, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java, Yes
1, hedwig-client/src/main/cpp/scripts/network-delays.sh, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java, Yes
1, README, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java, No
1, hedwig-client/src/main/resources/log4j.properties, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java, No
1, hedwig-client/conf/hw_client.conf, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/util/Option.java, No
1, doc/doc.textile, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java, No
1, hedwig-protocol/src/main/protobuf/PubSubProtocol.proto, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java, Yes
1, formatter.xml, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java, Yes
1, doc/hedwigDesign.textile, Yes
1, hedwig-server/conf/hw_server.conf, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java, Yes
1, hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java, No
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java, Yes
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java, Yes
1, hedwig-server/pom.xml, Yes
1, hedwig-client/src/main/cpp/test/utiltest.cpp, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java, No
1, hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java, Yes
1, hedwig-client/src/main/cpp/inc/hedwig/client.h, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java, Yes
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java, Yes
1, hedwig-client/src/main/cpp/inc/hedwig/subscribe.h, No
1, hedwig-client/src/main/cpp/aminclude.am, No
1, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java, No
1, hedwig-client/src/main/cpp/test/pubsubtest.cpp, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/proto/ServerStats.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieServer.java, No
1, hedwig-client/src/main/cpp/config.h.in, Yes
1, NOTICE.txt, No
1, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java, Yes
1, bookkeeper/src/main/java/org/apache/bookkeeper/util/Main.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java, Yes
1, doc/bookkeeperProgrammer.textile, No
1, bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java, No
1, hedwig-client/src/main/cpp/lib/channel.cpp, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java, No
1, hedwig-client/src/main/cpp/lib/subscriberimpl.cpp, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java, No
1, hedwig-client/src/main/cpp/test/servercontrol.h, Yes
1, hedwig-server/lib/README, Yes
1, doc/index.textile, Yes
1, hedwig-client/src/main/cpp/scripts/tester.sh, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java, Yes
1, hedwig-client/src/main/cpp/test/Makefile.am, Yes
1, hedwig-server/bin/hedwig, Yes
1, hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java, Yes
1, doc/bookkeeperInternals.textile, No
1, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java, No
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java, Yes
1, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java, Yes
1, bookkeeper-server/pom.xml, Yes
1, hedwig-client/src/main/cpp/test/pubsubdatatest.cpp, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java, Yes
1, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java, No
1, hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java, Yes
1, hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java, No
1, hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java, No
